ID,Gender
23-2099.00-2,female
25-2022.00-0,female
25-2022.00-1,female
25-2022.00-2,female
25-1032.00-0,male
25-1032.00-1,male
25-1032.00-2,male
25-3021.00-0,female
25-3021.00-1,female
25-3021.00-2,female
25-2032.00-0,both
25-2032.00-1,both
25-2032.00-2,both
25-9021.00-0,female
25-9021.00-1,female
25-9021.00-2,female
25-1062.00-0,female
25-1062.00-1,female
25-1062.00-2,female
25-1072.00-0,female
25-1072.00-1,female
25-1072.00-2,female
25-1122.00-0,both
25-1122.00-1,female
25-1122.00-2,female
25-1022.00-0,both
25-1022.00-1,both
25-1022.00-2,both
25-4031.00-0,female
25-4031.00-1,female
25-4031.00-2,female
27-4031.00-0,both
27-4031.00-1,both
27-4031.00-2,both
27-3023.00-0,both
27-3023.00-1,both
27-3023.00-2,both
27-1011.00-0,both
27-1011.00-1,both
27-1011.00-2,both
27-1025.00-0,female
27-1025.00-1,female
27-1025.00-2,female
27-2022.00-0,both
27-2022.00-1,both
27-2022.00-2,both
27-2021.00-0,both
27-2021.00-1,both
27-2021.00-2,both
27-3091.00-0,both
27-3091.00-1,both
27-3091.00-2,both
27-1012.00-0,female
27-1012.00-1,female
27-1012.00-2,female
27-4015.00-0,male
27-4015.00-1,male
27-4015.00-2,male
27-2041.00-0,male
27-2041.00-1,both
27-2041.00-2,both
29-2052.00-0,female
29-2052.00-1,female
29-2052.00-2,female
29-9092.00-0,female
29-9092.00-1,female
29-9092.00-2,female
29-1241.00-0,both
29-1241.00-1,both
29-1241.00-2,both
29-1229.01-0,both
29-1229.01-1,both
29-1229.01-2,both
29-1224.00-0,both
29-1224.00-1,both
29-1224.00-2,both
29-1217.00-0,both
29-1217.00-1,both
29-1217.00-2,both
29-1131.00-0,both
29-1131.00-1,both
29-1131.00-2,both
29-1023.00-0,both
29-1023.00-1,both
29-1023.00-2,both
29-1214.00-0,male
29-1214.00-1,male
29-1214.00-2,male
29-1291.00-0,female
29-1291.00-1,female
29-1291.00-2,female
31-1131.00-0,female
31-1131.00-1,female
31-1131.00-2,female
31-1132.00-0,female
31-1132.00-1,female
31-1132.00-2,female
31-9011.00-0,female
31-9011.00-1,female
31-9011.00-2,female
31-1122.00-0,female
31-1122.00-1,female
31-1122.00-2,female
31-9092.00-0,female
31-9092.00-1,female
31-9092.00-2,female
31-9094.00-0,female
31-9094.00-1,female
31-9094.00-2,female
31-2022.00-0,female
31-2022.00-1,female
31-2022.00-2,female
31-9099.00-0,female
31-9099.00-1,female
31-9099.00-2,female
31-2012.00-0,female
31-2012.00-1,female
31-2012.00-2,female
31-9093.00-0,both
31-9093.00-1,both
31-9093.00-2,female
33-3021.00-0,male
33-3021.00-1,male
33-3021.00-2,male
33-1099.00-0,male
33-1099.00-1,male
33-1099.00-2,male
33-1021.00-0,male
33-1021.00-1,male
33-1021.00-2,male
33-9093.00-0,both
33-9093.00-1,both
33-9093.00-2,both
33-9092.00-0,both
33-9092.00-1,both
33-9092.00-2,both
33-1011.00-0,male
33-1011.00-1,male
33-1011.00-2,male
33-3041.00-0,male
33-3041.00-1,male
33-3041.00-2,male
33-3051.00-0,male
33-3051.00-1,male
33-3051.00-2,male
33-2022.00-0,both
33-2022.00-1,both
33-2022.00-2,male
33-3031.00-0,male
33-3031.00-1,male
33-3031.00-2,male
35-3031.00-0,female
35-3031.00-1,female
35-3031.00-2,female
35-3023.00-0,both
35-3023.00-1,both
35-3023.00-2,both
35-9099.00-0,both
35-9099.00-1,female
35-9099.00-2,both
35-2015.00-0,both
35-2015.00-1,both
35-2015.00-2,male
35-3041.00-0,female
35-3041.00-1,female
35-3041.00-2,female
35-9031.00-0,female
35-9031.00-1,female
35-9031.00-2,female
35-1011.00-0,both
35-1011.00-1,both
35-1011.00-2,both
35-1012.00-0,male
35-1012.00-1,both
35-1012.00-2,both
35-2013.00-0,female
35-2013.00-1,female
35-2013.00-2,female
35-3023.01-0,female
35-3023.01-1,both
35-3023.01-2,female
37-1011.00-0,female
37-1011.00-1,female
37-1011.00-2,female
37-1012.00-0,male
37-1012.00-1,male
37-1012.00-2,male
37-2011.00-0,both
37-2011.00-1,female
37-2011.00-2,both
37-2012.00-0,female
37-2012.00-1,female
37-2012.00-2,female
37-2019.00-0,female
37-2019.00-1,female
37-2019.00-2,female
37-2021.00-0,male
37-2021.00-1,male
37-2021.00-2,male
37-3011.00-0,male
37-3011.00-1,male
37-3011.00-2,male
37-3012.00-0,male
37-3012.00-1,male
37-3012.00-2,male
37-3013.00-0,male
37-3013.00-1,male
37-3013.00-2,male
37-3019.00-0,male
37-3019.00-1,male
37-3019.00-2,male
39-6012.00-0,female
39-6012.00-1,female
39-6012.00-2,female
39-9099.00-0,female
39-9099.00-1,female
39-9099.00-2,female
39-3091.00-0,both
39-3091.00-1,both
39-3091.00-2,both
39-5092.00-0,female
39-5092.00-1,female
39-5092.00-2,female
39-5094.00-0,female
39-5094.00-1,female
39-5094.00-2,female
39-9011.01-0,female
39-9011.01-1,female
39-9011.01-2,female
39-9011.00-0,female
39-9011.00-1,female
39-9011.00-2,female
39-9041.00-0,female
39-9041.00-1,female
39-9041.00-2,female
39-2021.00-0,female
39-2021.00-1,female
39-2021.00-2,female
39-9032.00-0,female
39-9032.00-1,female
39-9032.00-2,female
41-1012.00-0,male
41-1012.00-1,male
41-1012.00-2,male
41-9012.00-0,female
41-9012.00-1,female
41-9012.00-2,female
41-9031.00-0,both
41-9031.00-1,both
41-9031.00-2,both
41-4012.00-0,both
41-4012.00-1,both
41-4012.00-2,both
41-2031.00-0,female
41-2031.00-1,female
41-2031.00-2,both
41-9041.00-0,both
41-9041.00-1,both
41-9041.00-2,both
41-9011.00-0,both
41-9011.00-1,both
41-9011.00-2,both
41-9099.00-0,both
41-9099.00-1,both
41-9099.00-2,both
41-9021.00-0,both
41-9021.00-1,both
41-9021.00-2,both
41-2022.00-0,male
41-2022.00-1,male
41-2022.00-2,male
43-3021.00-0,both
43-3021.00-1,both
43-3021.00-2,both
43-2021.00-0,female
43-2021.00-1,female
43-2021.00-2,female
43-5011.01-0,both
43-5011.01-1,both
43-5011.01-2,both
43-3099.00-0,both
43-3099.00-1,both
43-3099.00-2,both
43-4151.00-0,both
43-4151.00-1,both
43-4151.00-2,both
43-6011.00-0,female
43-6011.00-1,female
43-6011.00-2,female
43-4081.00-0,female
43-4081.00-1,female
43-4081.00-2,female
43-9061.00-0,female
43-9061.00-1,female
43-9061.00-2,female
43-5051.00-0,both
43-5051.00-1,both
43-5051.00-2,both
43-5061.00-0,both
43-5061.00-1,both
43-5061.00-2,both
45-4021.00-0,male
45-4021.00-1,male
45-4021.00-2,male
45-2011.00-0,both
45-2011.00-1,both
45-2011.00-2,both
45-2021.00-0,both
45-2021.00-1,both
45-2021.00-2,both
45-2092.00-0,male
45-2092.00-1,both
45-2092.00-2,both
45-4029.00-0,male
45-4029.00-1,male
45-4029.00-2,male
45-1011.00-0,male
45-1011.00-1,male
45-1011.00-2,male
45-4022.00-0,male
45-4022.00-1,male
45-4022.00-2,male
45-2093.00-0,male
45-2093.00-1,male
45-2093.00-2,male
45-4023.00-0,male
45-4023.00-1,male
45-4023.00-2,male
45-4011.00-0,both
45-4011.00-1,both
45-4011.00-2,male
47-5044.00-0,male
47-5044.00-1,male
47-5044.00-2,male
47-5051.00-0,male
47-5051.00-1,male
47-5051.00-2,male
47-2121.00-0,male
47-2121.00-1,male
47-2121.00-2,male
47-1011.00-0,male
47-1011.00-1,male
47-1011.00-2,male
47-2211.00-0,male
47-2211.00-1,male
47-2211.00-2,male
47-2081.00-0,male
47-2081.00-1,male
47-2081.00-2,male
47-2171.00-0,male
47-2171.00-1,male
47-2171.00-2,male
47-5049.00-0,male
47-5049.00-1,male
47-5049.00-2,male
47-4031.00-0,male
47-4031.00-1,male
47-4031.00-2,male
47-2111.00-0,male
47-2111.00-1,male
47-2111.00-2,male
49-3022.00-0,male
49-3022.00-1,male
49-3022.00-2,male
49-3043.00-0,male
49-3043.00-1,male
49-3043.00-2,male
49-9062.00-0,male
49-9062.00-1,male
49-9062.00-2,male
49-2095.00-0,male
49-2095.00-1,male
49-2095.00-2,male
49-2011.00-0,male
49-2011.00-1,male
49-2011.00-2,male
49-3051.00-0,male
49-3051.00-1,male
49-3051.00-2,male
49-2022.00-0,male
49-2022.00-1,male
49-2022.00-2,male
49-1011.00-0,male
49-1011.00-1,male
49-1011.00-2,male
49-9063.00-0,male
49-9063.00-1,both
49-9063.00-2,male
49-9096.00-0,male
49-9096.00-1,male
49-9096.00-2,male
51-6021.00-0,female
51-6021.00-1,female
51-6021.00-2,female
51-9162.00-0,male
51-9162.00-1,male
51-9162.00-2,male
51-5112.00-0,male
51-5112.00-1,both
51-5112.00-2,male
51-2011.00-0,male
51-2011.00-1,male
51-2011.00-2,male
51-9141.00-0,male
51-9141.00-1,male
51-9141.00-2,male
51-9191.00-0,male
51-9191.00-1,male
51-9191.00-2,male
51-4121.00-0,male
51-4121.00-1,male
51-4121.00-2,male
51-9151.00-0,both
51-9151.00-1,both
51-9151.00-2,both
51-4111.00-0,male
51-4111.00-1,male
51-4111.00-2,male
51-6099.00-0,female
51-6099.00-1,female
51-6099.00-2,female
53-7061.00-0,male
53-7061.00-1,male
53-7061.00-2,both
53-4022.00-0,male
53-4022.00-1,male
53-4022.00-2,male
53-5022.00-0,male
53-5022.00-1,male
53-5022.00-2,male
53-3099.00-0,male
53-3099.00-1,male
53-3099.00-2,male
53-4031.00-0,male
53-4031.00-1,male
53-4031.00-2,male
53-5021.00-0,male
53-5021.00-1,male
53-5021.00-2,male
53-4011.00-0,male
53-4011.00-1,male
53-4011.00-2,male
53-1043.00-0,male
53-1043.00-1,male
53-1043.00-2,male
53-6051.01-0,male
53-6051.01-1,male
53-6051.01-2,male
53-5031.00-0,male
53-5031.00-1,male
53-5031.00-2,male
55-3015.00-0,male
55-3015.00-1,male
55-3015.00-2,male
55-3016.00-0,male
55-3016.00-1,male
55-3016.00-2,male
55-1011.00-0,both
55-1011.00-1,both
55-1011.00-2,both
55-2011.00-0,male
55-2011.00-1,both
55-2011.00-2,both
55-1015.00-0,male
55-1015.00-1,male
55-1015.00-2,male
55-1016.00-0,male
55-1016.00-1,male
55-1016.00-2,male
55-3011.00-0,female
55-3011.00-1,both
55-3011.00-2,both
55-1013.00-0,male
55-1013.00-1,male
55-1013.00-2,male
55-1014.00-0,male
55-1014.00-1,male
55-1014.00-2,male
55-3014.00-0,male
55-3014.00-1,male
55-3014.00-2,male
