ID,Gender
21-1091.00-0,female
21-1091.00-1,female
21-1091.00-2,female
21-1029.00-0,female
21-1029.00-1,female
21-1029.00-2,female
23-1011.00-0,both
23-1011.00-1,both
23-1011.00-2,both
23-1012.00-0,both
23-1012.00-1,both
23-1012.00-2,both
23-1021.00-0,both
23-1021.00-1,male
23-1021.00-2,both
23-1022.00-0,both
23-1022.00-1,female
23-1022.00-2,both
23-1023.00-0,both
23-1023.00-1,both
23-1023.00-2,both
23-2011.00-0,female
23-2011.00-1,female
23-2011.00-2,female
23-2093.00-0,both
23-2093.00-1,both
23-2093.00-2,both
23-2099.00-0,female
23-2099.00-1,female
23-2099.00-2,female
25-1011.00-0,both
25-1011.00-1,both
25-1011.00-2,both
25-9049.00-0,female
25-9049.00-1,female
25-9049.00-2,female
25-1063.00-0,both
25-1063.00-1,both
25-1063.00-2,both
25-2058.00-0,female
25-2058.00-1,female
25-2058.00-2,female
25-1071.00-0,female
25-1071.00-1,female
25-1071.00-2,female
25-3031.00-0,female
25-3031.00-1,female
25-3031.00-2,female
25-1065.00-0,both
25-1065.00-1,both
25-1065.00-2,both
25-4011.00-0,female
25-4011.00-1,female
25-4011.00-2,female
25-1081.00-0,female
25-1081.00-1,female
25-1081.00-2,female
25-2012.00-0,female
25-2012.00-1,female
25-2012.00-2,female
27-3023.00-0,both
27-3023.00-1,both
27-3023.00-2,both
27-2012.03-0,both
27-2012.03-1,both
27-2012.03-2,both
27-4015.00-0,male
27-4015.00-1,both
27-4015.00-2,male
27-2032.00-0,female
27-2032.00-1,female
27-2032.00-2,female
27-4032.00-0,both
27-4032.00-1,both
27-4032.00-2,both
27-3031.00-0,female
27-3031.00-1,female
27-3031.00-2,female
27-1014.00-0,both
27-1014.00-1,both
27-1014.00-2,both
27-1027.00-0,both
27-1027.00-1,both
27-1027.00-2,female
27-2022.00-0,male
27-2022.00-1,male
27-2022.00-2,male
27-3091.00-0,female
27-3091.00-1,both
27-3091.00-2,both
29-2031.00-0,both
29-2031.00-1,both
29-2031.00-2,both
29-1229.04-0,both
29-1229.04-1,both
29-1229.04-2,both
29-1242.00-0,both
29-1242.00-1,both
29-1242.00-2,both
29-2011.01-0,female
29-2011.01-1,female
29-2011.01-2,female
29-1217.00-0,both
29-1217.00-1,both
29-1217.00-2,both
29-1011.00-0,both
29-1011.00-1,both
29-1011.00-2,both
29-2011.02-0,female
29-2011.02-1,both
29-2011.02-2,both
29-1221.00-0,female
29-1221.00-1,female
29-1221.00-2,female
29-1023.00-0,both
29-1023.00-1,female
29-1023.00-2,female
29-1223.00-0,female
29-1223.00-1,female
29-1223.00-2,female
31-1122.00-0,female
31-1122.00-1,female
31-1122.00-2,female
31-9093.00-0,female
31-9093.00-1,female
31-9093.00-2,female
31-2022.00-0,female
31-2022.00-1,female
31-2022.00-2,female
31-9099.02-0,both
31-9099.02-1,both
31-9099.02-2,both
31-9096.00-0,female
31-9096.00-1,female
31-9096.00-2,female
31-2011.00-0,female
31-2011.00-1,female
31-2011.00-2,female
31-9099.00-0,female
31-9099.00-1,female
31-9099.00-2,female
31-1132.00-0,female
31-1132.00-1,female
31-1132.00-2,female
31-9094.00-0,female
31-9094.00-1,female
31-9094.00-2,female
31-2012.00-0,female
31-2012.00-1,female
31-2012.00-2,female
33-1012.00-0,male
33-1012.00-1,male
33-1012.00-2,male
33-9091.00-0,both
33-9091.00-1,male
33-9091.00-2,male
33-9031.00-0,male
33-9031.00-1,male
33-9031.00-2,male
33-2011.00-0,male
33-2011.00-1,male
33-2011.00-2,male
33-3011.00-0,male
33-3011.00-1,male
33-3011.00-2,male
33-1099.00-0,male
33-1099.00-1,male
33-1099.00-2,male
33-9094.00-0,female
33-9094.00-1,female
33-9094.00-2,female
33-9011.00-0,female
33-9011.00-1,female
33-9011.00-2,both
33-2021.00-0,male
33-2021.00-1,male
33-2021.00-2,male
33-3021.00-0,male
33-3021.00-1,male
33-3021.00-2,male
35-3011.00-0,both
35-3011.00-1,both
35-3011.00-2,both
35-2012.00-0,female
35-2012.00-1,female
35-2012.00-2,both
35-2021.00-0,both
35-2021.00-1,female
35-2021.00-2,female
35-9011.00-0,female
35-9011.00-1,female
35-9011.00-2,female
35-3023.01-0,female
35-3023.01-1,female
35-3023.01-2,female
35-3031.00-0,female
35-3031.00-1,female
35-3031.00-2,female
35-2013.00-0,female
35-2013.00-1,female
35-2013.00-2,female
35-1012.00-0,male
35-1012.00-1,both
35-1012.00-2,female
35-9099.00-0,both
35-9099.00-1,female
35-9099.00-2,both
35-2015.00-0,both
35-2015.00-1,male
35-2015.00-2,both
37-1011.00-0,female
37-1011.00-1,female
37-1011.00-2,female
37-1012.00-0,both
37-1012.00-1,male
37-1012.00-2,male
37-2011.00-0,female
37-2011.00-1,female
37-2011.00-2,female
37-2012.00-0,female
37-2012.00-1,female
37-2012.00-2,female
37-2019.00-0,female
37-2019.00-1,female
37-2019.00-2,female
37-2021.00-0,male
37-2021.00-1,male
37-2021.00-2,male
37-3011.00-0,female
37-3011.00-1,female
37-3011.00-2,female
37-3012.00-0,both
37-3012.00-1,both
37-3012.00-2,male
37-3013.00-0,male
37-3013.00-1,male
37-3013.00-2,male
37-3019.00-0,female
37-3019.00-1,female
37-3019.00-2,female
39-9099.00-0,female
39-9099.00-1,female
39-9099.00-2,female
39-2011.00-0,female
39-2011.00-1,female
39-2011.00-2,female
39-5093.00-0,female
39-5093.00-1,female
39-5093.00-2,female
39-7011.00-0,female
39-7011.00-1,female
39-7011.00-2,female
39-4012.00-0,female
39-4012.00-1,female
39-4012.00-2,female
39-3021.00-0,male
39-3021.00-1,male
39-3021.00-2,male
39-9032.00-0,female
39-9032.00-1,female
39-9032.00-2,female
39-3093.00-0,female
39-3093.00-1,female
39-3093.00-2,female
39-3019.00-0,both
39-3019.00-1,both
39-3019.00-2,both
39-7012.00-0,female
39-7012.00-1,female
39-7012.00-2,female
41-2022.00-0,male
41-2022.00-1,male
41-2022.00-2,male
41-1011.00-0,both
41-1011.00-1,both
41-1011.00-2,both
41-4012.00-0,both
41-4012.00-1,both
41-4012.00-2,both
41-9031.00-0,both
41-9031.00-1,both
41-9031.00-2,both
41-2012.00-0,male
41-2012.00-1,male
41-2012.00-2,male
41-9021.00-0,both
41-9021.00-1,both
41-9021.00-2,both
41-2011.00-0,female
41-2011.00-1,female
41-2011.00-2,female
41-9091.00-0,both
41-9091.00-1,both
41-9091.00-2,both
41-9099.00-0,both
41-9099.00-1,both
41-9099.00-2,both
41-3021.00-0,female
41-3021.00-1,female
41-3021.00-2,female
43-9071.00-0,both
43-9071.00-1,female
43-9071.00-2,female
43-5111.00-0,both
43-5111.00-1,both
43-5111.00-2,both
43-5071.00-0,both
43-5071.00-1,both
43-5071.00-2,both
43-4021.00-0,female
43-4021.00-1,female
43-4021.00-2,female
43-5032.00-0,female
43-5032.00-1,both
43-5032.00-2,female
43-4131.00-0,female
43-4131.00-1,female
43-4131.00-2,female
43-3071.00-0,female
43-3071.00-1,female
43-3071.00-2,female
43-3041.00-0,male
43-3041.00-1,male
43-3041.00-2,male
43-4141.00-0,female
43-4141.00-1,female
43-4141.00-2,female
43-5051.00-0,female
43-5051.00-1,female
43-5051.00-2,female
45-2099.00-0,both
45-2099.00-1,male
45-2099.00-2,male
45-4021.00-0,male
45-4021.00-1,male
45-4021.00-2,male
45-2011.00-0,both
45-2011.00-1,both
45-2011.00-2,both
45-4029.00-0,male
45-4029.00-1,male
45-4029.00-2,male
45-2021.00-0,female
45-2021.00-1,female
45-2021.00-2,female
45-3031.00-0,male
45-3031.00-1,male
45-3031.00-2,male
45-4022.00-0,male
45-4022.00-1,male
45-4022.00-2,male
45-2092.00-0,female
45-2092.00-1,female
45-2092.00-2,female
45-4023.00-0,male
45-4023.00-1,male
45-4023.00-2,male
45-2091.00-0,male
45-2091.00-1,male
45-2091.00-2,male
47-2142.00-0,female
47-2142.00-1,female
47-2142.00-2,female
47-2152.00-0,male
47-2152.00-1,male
47-2152.00-2,male
47-5012.00-0,male
47-5012.00-1,male
47-5012.00-2,male
47-2071.00-0,male
47-2071.00-1,male
47-2071.00-2,male
47-2061.00-0,male
47-2061.00-1,male
47-2061.00-2,male
47-2131.00-0,both
47-2131.00-1,male
47-2131.00-2,male
47-2022.00-0,male
47-2022.00-1,male
47-2022.00-2,male
47-2111.00-0,male
47-2111.00-1,male
47-2111.00-2,male
47-3015.00-0,male
47-3015.00-1,male
47-3015.00-2,male
47-4021.00-0,male
47-4021.00-1,male
47-4021.00-2,male
49-3023.00-0,male
49-3023.00-1,male
49-3023.00-2,male
49-2091.00-0,male
49-2091.00-1,male
49-2091.00-2,male
49-9031.00-0,male
49-9031.00-1,male
49-9031.00-2,male
49-2094.00-0,male
49-2094.00-1,male
49-2094.00-2,male
49-2093.00-0,male
49-2093.00-1,male
49-2093.00-2,male
49-9099.00-0,male
49-9099.00-1,male
49-9099.00-2,male
49-9091.00-0,male
49-9091.00-1,male
49-9091.00-2,male
49-3021.00-0,male
49-3021.00-1,male
49-3021.00-2,male
49-9045.00-0,male
49-9045.00-1,male
49-9045.00-2,male
49-3092.00-0,male
49-3092.00-1,male
49-3092.00-2,male
51-7032.00-0,male
51-7032.00-1,male
51-7032.00-2,male
51-5112.00-0,male
51-5112.00-1,both
51-5112.00-2,both
51-2023.00-0,male
51-2023.00-1,male
51-2023.00-2,male
51-9081.00-0,both
51-9081.00-1,both
51-9081.00-2,both
51-6063.00-0,both
51-6063.00-1,both
51-6063.00-2,female
51-2021.00-0,male
51-2021.00-1,male
51-2021.00-2,male
51-2022.00-0,male
51-2022.00-1,male
51-2022.00-2,male
51-2011.00-0,male
51-2011.00-1,male
51-2011.00-2,male
51-6062.00-0,male
51-6062.00-1,male
51-6062.00-2,both
51-4192.00-0,male
51-4192.00-1,male
51-4192.00-2,male
53-7081.00-0,male
53-7081.00-1,male
53-7081.00-2,male
53-7064.00-0,female
53-7064.00-1,female
53-7064.00-2,female
53-5022.00-0,male
53-5022.00-1,male
53-5022.00-2,male
53-7071.00-0,male
53-7071.00-1,male
53-7071.00-2,male
53-4022.00-0,male
53-4022.00-1,male
53-4022.00-2,male
53-7061.00-0,male
53-7061.00-1,male
53-7061.00-2,male
53-7065.00-0,male
53-7065.00-1,male
53-7065.00-2,male
53-3031.00-0,male
53-3031.00-1,male
53-3031.00-2,male
53-1041.00-0,male
53-1041.00-1,male
53-1041.00-2,male
53-6031.00-0,male
53-6031.00-1,male
53-6031.00-2,male
55-3015.00-0,male
55-3015.00-1,male
55-3015.00-2,both
55-3011.00-0,female
55-3011.00-1,female
55-3011.00-2,female
55-3016.00-0,male
55-3016.00-1,male
55-3016.00-2,male
55-2013.00-0,male
55-2013.00-1,male
55-2013.00-2,male
55-2012.00-0,male
55-2012.00-1,male
55-2012.00-2,male
55-1019.00-0,male
55-1019.00-1,male
55-1019.00-2,male
55-1011.00-0,male
55-1011.00-1,male
55-1011.00-2,male
55-1014.00-0,male
55-1014.00-1,male
55-1014.00-2,male
55-3018.00-0,male
55-3018.00-1,male
55-3018.00-2,male
55-3012.00-0,male
55-3012.00-1,male
55-3012.00-2,male
