ID,Gender
19-1029.00-2,both
19-3093.00-0,both
19-3093.00-1,both
19-3093.00-2,both
19-4043.00-0,both
19-4043.00-1,both
19-4043.00-2,both
19-4012.01-0,both
19-4012.01-1,both
19-4012.01-2,both
19-2099.00-0,male
19-2099.00-1,both
19-2099.00-2,both
19-2041.02-0,both
19-2041.02-1,both
19-2041.02-2,both
19-3039.00-0,both
19-3039.00-1,both
19-3039.00-2,both
19-4099.00-0,both
19-4099.00-1,both
19-4099.00-2,both
19-1031.02-0,both
19-1031.02-1,both
19-1031.02-2,both
21-2011.00-0,both
21-2011.00-1,both
21-2011.00-2,both
21-1014.00-0,female
21-1014.00-1,female
21-1014.00-2,female
21-1023.00-0,female
21-1023.00-1,female
21-1023.00-2,female
21-1019.00-0,female
21-1019.00-1,female
21-1019.00-2,female
21-1021.00-0,female
21-1021.00-1,female
21-1021.00-2,female
21-1022.00-0,female
21-1022.00-1,female
21-1022.00-2,female
21-2099.00-0,female
21-2099.00-1,female
21-2099.00-2,female
21-1029.00-0,female
21-1029.00-1,female
21-1029.00-2,female
21-1094.00-0,female
21-1094.00-1,female
21-1094.00-2,female
21-1011.00-0,female
21-1011.00-1,female
21-1011.00-2,female
23-1011.00-0,both
23-1011.00-1,both
23-1011.00-2,both
23-1012.00-0,both
23-1012.00-1,both
23-1012.00-2,both
23-1021.00-0,both
23-1021.00-1,both
23-1021.00-2,both
23-1022.00-0,both
23-1022.00-1,both
23-1022.00-2,both
23-1023.00-0,both
23-1023.00-1,both
23-1023.00-2,male
23-2011.00-0,both
23-2011.00-1,both
23-2011.00-2,female
23-2093.00-0,both
23-2093.00-1,both
23-2093.00-2,both
23-2099.00-0,both
23-2099.00-1,female
23-2099.00-2,both
25-1121.00-0,female
25-1121.00-1,female
25-1121.00-2,female
25-3031.00-0,female
25-3031.00-1,female
25-3031.00-2,female
25-1031.00-0,both
25-1031.00-1,both
25-1031.00-2,both
25-2059.01-0,female
25-2059.01-1,female
25-2059.01-2,female
25-2051.00-0,female
25-2051.00-1,female
25-2051.00-2,female
25-1022.00-0,both
25-1022.00-1,both
25-1022.00-2,both
25-2031.00-0,female
25-2031.00-1,female
25-2031.00-2,female
25-9021.00-0,female
25-9021.00-1,female
25-9021.00-2,female
25-2023.00-0,both
25-2023.00-1,both
25-2023.00-2,both
25-1125.00-0,both
25-1125.00-1,both
25-1125.00-2,both
27-4099.00-0,male
27-4099.00-1,male
27-4099.00-2,both
27-1029.00-0,both
27-1029.00-1,both
27-1029.00-2,both
27-1021.00-0,both
27-1021.00-1,both
27-1021.00-2,both
27-1025.00-0,female
27-1025.00-1,female
27-1025.00-2,female
27-2041.00-0,both
27-2041.00-1,both
27-2041.00-2,both
27-2011.00-0,both
27-2011.00-1,both
27-2011.00-2,both
27-3099.00-0,both
27-3099.00-1,both
27-3099.00-2,both
27-2012.03-0,both
27-2012.03-1,both
27-2012.03-2,both
27-2022.00-0,both
27-2022.00-1,both
27-2022.00-2,both
27-2023.00-0,both
27-2023.00-1,male
27-2023.00-2,male
29-1081.00-0,both
29-1081.00-1,both
29-1081.00-2,both
29-9092.00-0,female
29-9092.00-1,female
29-9092.00-2,female
29-2099.00-0,both
29-2099.00-1,both
29-2099.00-2,both
29-1031.00-0,female
29-1031.00-1,female
29-1031.00-2,female
29-1021.00-0,both
29-1021.00-1,both
29-1021.00-2,both
29-2036.00-0,both
29-2036.00-1,both
29-2036.00-2,both
29-2035.00-0,both
29-2035.00-1,female
29-2035.00-2,both
29-1229.05-0,female
29-1229.05-1,both
29-1229.05-2,both
29-1124.00-0,both
29-1124.00-1,both
29-1124.00-2,both
29-1041.00-0,both
29-1041.00-1,both
29-1041.00-2,both
31-2012.00-0,female
31-2012.00-1,female
31-2012.00-2,female
31-9093.00-0,female
31-9093.00-1,female
31-9093.00-2,female
31-9091.00-0,female
31-9091.00-1,female
31-9091.00-2,female
31-1131.00-0,female
31-1131.00-1,female
31-1131.00-2,female
31-9011.00-0,female
31-9011.00-1,female
31-9011.00-2,female
31-9094.00-0,female
31-9094.00-1,female
31-9094.00-2,female
31-9096.00-0,female
31-9096.00-1,female
31-9096.00-2,female
31-9092.00-0,female
31-9092.00-1,female
31-9092.00-2,female
31-9097.00-0,female
31-9097.00-1,female
31-9097.00-2,female
31-2011.00-0,female
31-2011.00-1,female
31-2011.00-2,female
33-2022.00-0,male
33-2022.00-1,male
33-2022.00-2,male
33-3021.00-0,male
33-3021.00-1,male
33-3021.00-2,male
33-2011.00-0,male
33-2011.00-1,male
33-2011.00-2,male
33-9094.00-0,female
33-9094.00-1,female
33-9094.00-2,female
33-1011.00-0,male
33-1011.00-1,male
33-1011.00-2,male
33-3051.00-0,male
33-3051.00-1,male
33-3051.00-2,male
33-9099.00-0,both
33-9099.00-1,male
33-9099.00-2,both
33-3041.00-0,both
33-3041.00-1,both
33-3041.00-2,both
33-9031.00-0,male
33-9031.00-1,male
33-9031.00-2,male
33-1099.00-0,male
33-1099.00-1,male
33-1099.00-2,male
35-3031.00-0,female
35-3031.00-1,female
35-3031.00-2,female
35-3041.00-0,both
35-3041.00-1,female
35-3041.00-2,female
35-3023.01-0,female
35-3023.01-1,both
35-3023.01-2,both
35-3011.00-0,both
35-3011.00-1,both
35-3011.00-2,both
35-1012.00-0,both
35-1012.00-1,both
35-1012.00-2,both
35-9099.00-0,female
35-9099.00-1,female
35-9099.00-2,female
35-2019.00-0,both
35-2019.00-1,both
35-2019.00-2,both
35-2011.00-0,both
35-2011.00-1,both
35-2011.00-2,both
35-2021.00-0,both
35-2021.00-1,female
35-2021.00-2,both
35-2012.00-0,both
35-2012.00-1,both
35-2012.00-2,both
37-1011.00-0,female
37-1011.00-1,both
37-1011.00-2,female
37-1012.00-0,male
37-1012.00-1,both
37-1012.00-2,both
37-2011.00-0,female
37-2011.00-1,female
37-2011.00-2,female
37-2012.00-0,female
37-2012.00-1,female
37-2012.00-2,female
37-2019.00-0,male
37-2019.00-1,female
37-2019.00-2,both
37-2021.00-0,male
37-2021.00-1,male
37-2021.00-2,male
37-3011.00-0,both
37-3011.00-1,both
37-3011.00-2,both
37-3012.00-0,male
37-3012.00-1,male
37-3012.00-2,male
37-3013.00-0,male
37-3013.00-1,male
37-3013.00-2,male
37-3019.00-0,male
37-3019.00-1,male
37-3019.00-2,male
39-5092.00-0,female
39-5092.00-1,female
39-5092.00-2,female
39-4012.00-0,male
39-4012.00-1,both
39-4012.00-2,both
39-4031.00-0,female
39-4031.00-1,female
39-4031.00-2,female
39-7011.00-0,both
39-7011.00-1,both
39-7011.00-2,female
39-3019.00-0,both
39-3019.00-1,both
39-3019.00-2,both
39-9011.01-0,female
39-9011.01-1,female
39-9011.01-2,female
39-5012.00-0,female
39-5012.00-1,female
39-5012.00-2,female
39-9099.00-0,female
39-9099.00-1,female
39-9099.00-2,female
39-3012.00-0,male
39-3012.00-1,male
39-3012.00-2,male
39-3093.00-0,female
39-3093.00-1,female
39-3093.00-2,female
41-3031.00-0,male
41-3031.00-1,male
41-3031.00-2,male
41-9022.00-0,both
41-9022.00-1,both
41-9022.00-2,both
41-3021.00-0,both
41-3021.00-1,both
41-3021.00-2,both
41-2011.00-0,female
41-2011.00-1,female
41-2011.00-2,female
41-4012.00-0,both
41-4012.00-1,both
41-4012.00-2,both
41-3091.00-0,both
41-3091.00-1,both
41-3091.00-2,both
41-3041.00-0,female
41-3041.00-1,female
41-3041.00-2,female
41-2021.00-0,both
41-2021.00-1,both
41-2021.00-2,both
41-9011.00-0,both
41-9011.00-1,both
41-9011.00-2,both
41-2022.00-0,male
41-2022.00-1,male
41-2022.00-2,male
43-2021.00-0,female
43-2021.00-1,female
43-2021.00-2,both
43-4071.00-0,female
43-4071.00-1,female
43-4071.00-2,female
43-9199.00-0,female
43-9199.00-1,both
43-9199.00-2,female
43-3071.00-0,both
43-3071.00-1,female
43-3071.00-2,both
43-6011.00-0,female
43-6011.00-1,female
43-6011.00-2,both
43-6014.00-0,female
43-6014.00-1,female
43-6014.00-2,female
43-4151.00-0,both
43-4151.00-1,both
43-4151.00-2,both
43-5021.00-0,both
43-5021.00-1,both
43-5021.00-2,both
43-3099.00-0,both
43-3099.00-1,both
43-3099.00-2,both
43-6013.00-0,female
43-6013.00-1,female
43-6013.00-2,female
45-4029.00-0,male
45-4029.00-1,male
45-4029.00-2,male
45-2091.00-0,male
45-2091.00-1,male
45-2091.00-2,male
45-2041.00-0,both
45-2041.00-1,both
45-2041.00-2,both
45-2099.00-0,both
45-2099.00-1,both
45-2099.00-2,both
45-2092.00-0,both
45-2092.00-1,both
45-2092.00-2,both
45-2011.00-0,both
45-2011.00-1,both
45-2011.00-2,both
45-2093.00-0,both
45-2093.00-1,both
45-2093.00-2,both
45-4011.00-0,male
45-4011.00-1,both
45-4011.00-2,male
45-4022.00-0,male
45-4022.00-1,male
45-4022.00-2,male
45-4023.00-0,male
45-4023.00-1,male
45-4023.00-2,male
47-2082.00-0,male
47-2082.00-1,male
47-2082.00-2,male
47-2061.00-0,male
47-2061.00-1,male
47-2061.00-2,male
47-2042.00-0,male
47-2042.00-1,male
47-2042.00-2,male
47-2141.00-0,male
47-2141.00-1,male
47-2141.00-2,male
47-3016.00-0,male
47-3016.00-1,male
47-3016.00-2,male
47-4099.00-0,both
47-4099.00-1,both
47-4099.00-2,both
47-5043.00-0,male
47-5043.00-1,male
47-5043.00-2,male
47-2151.00-0,male
47-2151.00-1,male
47-2151.00-2,male
47-4091.00-0,male
47-4091.00-1,male
47-4091.00-2,male
47-2022.00-0,male
47-2022.00-1,male
47-2022.00-2,male
49-9094.00-0,male
49-9094.00-1,male
49-9094.00-2,male
49-9012.00-0,male
49-9012.00-1,male
49-9012.00-2,male
49-9031.00-0,male
49-9031.00-1,male
49-9031.00-2,male
49-9021.00-0,male
49-9021.00-1,male
49-9021.00-2,male
49-9097.00-0,male
49-9097.00-1,male
49-9097.00-2,male
49-2092.00-0,male
49-2092.00-1,male
49-2092.00-2,male
49-9044.00-0,male
49-9044.00-1,male
49-9044.00-2,male
49-2098.00-0,male
49-2098.00-1,male
49-2098.00-2,male
49-2095.00-0,male
49-2095.00-1,male
49-2095.00-2,male
49-9041.00-0,male
49-9041.00-1,male
49-9041.00-2,male
51-6052.00-0,female
51-6052.00-1,female
51-6052.00-2,female
51-7032.00-0,male
51-7032.00-1,male
51-7032.00-2,male
51-2021.00-0,male
51-2021.00-1,male
51-2021.00-2,male
51-4192.00-0,male
51-4192.00-1,male
51-4192.00-2,male
51-6062.00-0,both
51-6062.00-1,both
51-6062.00-2,both
51-8099.00-0,male
51-8099.00-1,male
51-8099.00-2,male
51-8011.00-0,male
51-8011.00-1,male
51-8011.00-2,male
51-9161.00-0,male
51-9161.00-1,male
51-9161.00-2,male
51-2099.00-0,male
51-2099.00-1,male
51-2099.00-2,both
51-9071.00-0,female
51-9071.00-1,female
51-9071.00-2,female
53-6011.00-0,male
53-6011.00-1,male
53-6011.00-2,male
53-5022.00-0,male
53-5022.00-1,male
53-5022.00-2,male
53-5031.00-0,male
53-5031.00-1,male
53-5031.00-2,male
53-7062.00-0,male
53-7062.00-1,male
53-7062.00-2,male
53-2012.00-0,male
53-2012.00-1,male
53-2012.00-2,male
53-5021.00-0,male
53-5021.00-1,male
53-5021.00-2,male
53-6031.00-0,male
53-6031.00-1,male
53-6031.00-2,male
53-4011.00-0,male
53-4011.00-1,male
53-4011.00-2,male
53-7051.00-0,male
53-7051.00-1,male
53-7051.00-2,male
53-3054.00-0,both
53-3054.00-1,both
53-3054.00-2,both
55-3015.00-0,both
55-3015.00-1,both
55-3015.00-2,both
55-3016.00-0,male
55-3016.00-1,male
55-3016.00-2,male
55-3018.00-0,male
55-3018.00-1,male
55-3018.00-2,male
55-1015.00-0,both
55-1015.00-1,both
55-1015.00-2,both
55-2012.00-0,male
55-2012.00-1,male
55-2012.00-2,male
55-3014.00-0,male
55-3014.00-1,male
55-3014.00-2,male
55-1014.00-0,male
55-1014.00-1,male
55-1014.00-2,male
55-1017.00-0,male
55-1017.00-1,male
55-1017.00-2,male
55-2011.00-0,both
55-2011.00-1,male
55-2011.00-2,male
55-1013.00-0,male
55-1013.00-1,male
55-1013.00-2,male
