ID,Gender
23-2093.00-2,both
23-2099.00-0,female
23-2099.00-1,female
23-2099.00-2,female
25-4031.00-0,female
25-4031.00-1,female
25-4031.00-2,female
25-1032.00-0,both
25-1032.00-1,both
25-1032.00-2,both
25-2021.00-0,female
25-2021.00-1,female
25-2021.00-2,female
25-1052.00-0,both
25-1052.00-1,both
25-1052.00-2,both
25-9031.00-0,female
25-9031.00-1,female
25-9031.00-2,female
25-3031.00-0,female
25-3031.00-1,female
25-3031.00-2,female
25-2056.00-0,female
25-2056.00-1,female
25-2056.00-2,female
25-2012.00-0,female
25-2012.00-1,female
25-2012.00-2,female
25-1031.00-0,both
25-1031.00-1,both
25-1031.00-2,both
25-9049.00-0,female
25-9049.00-1,female
25-9049.00-2,female
27-4099.00-0,male
27-4099.00-1,male
27-4099.00-2,male
27-2099.00-0,both
27-2099.00-1,both
27-2099.00-2,both
27-2022.00-0,both
27-2022.00-1,male
27-2022.00-2,male
27-1029.00-0,both
27-1029.00-1,both
27-1029.00-2,both
27-1011.00-0,both
27-1011.00-1,both
27-1011.00-2,both
27-4015.00-0,male
27-4015.00-1,both
27-4015.00-2,both
27-4032.00-0,both
27-4032.00-1,both
27-4032.00-2,both
27-1014.00-0,both
27-1014.00-1,male
27-1014.00-2,both
27-4011.00-0,male
27-4011.00-1,male
27-4011.00-2,male
27-3043.05-0,female
27-3043.05-1,female
27-3043.05-2,female
29-1141.03-0,female
29-1141.03-1,female
29-1141.03-2,female
29-1218.00-0,female
29-1218.00-1,female
29-1218.00-2,female
29-1126.00-0,both
29-1126.00-1,both
29-1126.00-2,female
29-2099.08-0,female
29-2099.08-1,female
29-2099.08-2,female
29-1021.00-0,both
29-1021.00-1,both
29-1021.00-2,both
29-1241.00-0,both
29-1241.00-1,both
29-1241.00-2,both
29-1124.00-0,female
29-1124.00-1,female
29-1124.00-2,female
29-1131.00-0,female
29-1131.00-1,both
29-1131.00-2,both
29-2036.00-0,both
29-2036.00-1,both
29-2036.00-2,both
29-1222.00-0,both
29-1222.00-1,both
29-1222.00-2,both
31-2011.00-0,female
31-2011.00-1,female
31-2011.00-2,female
31-9097.00-0,female
31-9097.00-1,female
31-9097.00-2,female
31-9099.02-0,both
31-9099.02-1,both
31-9099.02-2,both
31-2012.00-0,female
31-2012.00-1,female
31-2012.00-2,female
31-9099.00-0,female
31-9099.00-1,female
31-9099.00-2,female
31-2022.00-0,female
31-2022.00-1,female
31-2022.00-2,female
31-1132.00-0,female
31-1132.00-1,female
31-1132.00-2,female
31-9091.00-0,female
31-9091.00-1,female
31-9091.00-2,female
31-9099.01-0,female
31-9099.01-1,female
31-9099.01-2,female
31-9096.00-0,female
31-9096.00-1,female
31-9096.00-2,female
33-1021.00-0,male
33-1021.00-1,male
33-1021.00-2,male
33-3021.06-0,both
33-3021.06-1,both
33-3021.06-2,both
33-9011.00-0,both
33-9011.00-1,female
33-9011.00-2,both
33-9031.00-0,male
33-9031.00-1,male
33-9031.00-2,male
33-9032.00-0,male
33-9032.00-1,male
33-9032.00-2,male
33-9091.00-0,both
33-9091.00-1,both
33-9091.00-2,both
33-3041.00-0,male
33-3041.00-1,male
33-3041.00-2,male
33-9021.00-0,both
33-9021.00-1,both
33-9021.00-2,both
33-1091.00-0,male
33-1091.00-1,male
33-1091.00-2,male
33-3012.00-0,male
33-3012.00-1,male
33-3012.00-2,male
35-2014.00-0,both
35-2014.00-1,both
35-2014.00-2,both
35-2012.00-0,both
35-2012.00-1,female
35-2012.00-2,female
35-9011.00-0,both
35-9011.00-1,female
35-9011.00-2,both
35-2011.00-0,both
35-2011.00-1,both
35-2011.00-2,both
35-9031.00-0,female
35-9031.00-1,female
35-9031.00-2,female
35-3031.00-0,female
35-3031.00-1,female
35-3031.00-2,female
35-3011.00-0,both
35-3011.00-1,both
35-3011.00-2,both
35-3023.00-0,both
35-3023.00-1,both
35-3023.00-2,both
35-9021.00-0,both
35-9021.00-1,both
35-9021.00-2,both
35-2021.00-0,both
35-2021.00-1,female
35-2021.00-2,female
37-1011.00-0,female
37-1011.00-1,female
37-1011.00-2,female
37-1012.00-0,male
37-1012.00-1,male
37-1012.00-2,male
37-2011.00-0,female
37-2011.00-1,both
37-2011.00-2,female
37-2012.00-0,female
37-2012.00-1,female
37-2012.00-2,female
37-2019.00-0,female
37-2019.00-1,female
37-2019.00-2,female
37-2021.00-0,male
37-2021.00-1,male
37-2021.00-2,male
37-3011.00-0,male
37-3011.00-1,male
37-3011.00-2,both
37-3012.00-0,male
37-3012.00-1,male
37-3012.00-2,male
37-3013.00-0,male
37-3013.00-1,male
37-3013.00-2,male
37-3019.00-0,male
37-3019.00-1,male
37-3019.00-2,male
39-7011.00-0,both
39-7011.00-1,both
39-7011.00-2,both
39-3093.00-0,female
39-3093.00-1,female
39-3093.00-2,female
39-9032.00-0,female
39-9032.00-1,female
39-9032.00-2,female
39-9031.00-0,female
39-9031.00-1,female
39-9031.00-2,female
39-2011.00-0,female
39-2011.00-1,female
39-2011.00-2,female
39-2021.00-0,female
39-2021.00-1,female
39-2021.00-2,female
39-5093.00-0,female
39-5093.00-1,female
39-5093.00-2,female
39-4011.00-0,female
39-4011.00-1,female
39-4011.00-2,female
39-9011.00-0,female
39-9011.00-1,female
39-9011.00-2,female
39-3031.00-0,female
39-3031.00-1,female
39-3031.00-2,female
41-9012.00-0,female
41-9012.00-1,female
41-9012.00-2,female
41-9099.00-0,both
41-9099.00-1,both
41-9099.00-2,both
41-4011.07-0,both
41-4011.07-1,both
41-4011.07-2,both
41-3041.00-0,female
41-3041.00-1,female
41-3041.00-2,female
41-2011.00-0,female
41-2011.00-1,female
41-2011.00-2,female
41-3091.00-0,both
41-3091.00-1,both
41-3091.00-2,both
41-4011.00-0,both
41-4011.00-1,both
41-4011.00-2,both
41-2021.00-0,female
41-2021.00-1,female
41-2021.00-2,female
41-9011.00-0,female
41-9011.00-1,female
41-9011.00-2,female
41-2012.00-0,both
41-2012.00-1,both
41-2012.00-2,both
43-9022.00-0,female
43-9022.00-1,female
43-9022.00-2,female
43-4151.00-0,both
43-4151.00-1,both
43-4151.00-2,both
43-9061.00-0,female
43-9061.00-1,female
43-9061.00-2,female
43-5052.00-0,male
43-5052.00-1,both
43-5052.00-2,both
43-6011.00-0,female
43-6011.00-1,female
43-6011.00-2,female
43-3011.00-0,both
43-3011.00-1,both
43-3011.00-2,both
43-4051.00-0,female
43-4051.00-1,female
43-4051.00-2,female
43-4061.00-0,female
43-4061.00-1,female
43-4061.00-2,female
43-3061.00-0,both
43-3061.00-1,both
43-3061.00-2,both
43-3099.00-0,both
43-3099.00-1,both
43-3099.00-2,both
45-2041.00-0,female
45-2041.00-1,both
45-2041.00-2,both
45-4022.00-0,male
45-4022.00-1,male
45-4022.00-2,male
45-4029.00-0,male
45-4029.00-1,male
45-4029.00-2,male
45-2021.00-0,both
45-2021.00-1,both
45-2021.00-2,both
45-2099.00-0,both
45-2099.00-1,male
45-2099.00-2,both
45-4023.00-0,male
45-4023.00-1,male
45-4023.00-2,male
45-2093.00-0,male
45-2093.00-1,male
45-2093.00-2,male
45-2091.00-0,male
45-2091.00-1,male
45-2091.00-2,male
45-4011.00-0,both
45-4011.00-1,both
45-4011.00-2,both
45-2092.00-0,both
45-2092.00-1,both
45-2092.00-2,both
47-4099.00-0,male
47-4099.00-1,male
47-4099.00-2,male
47-2021.00-0,male
47-2021.00-1,male
47-2021.00-2,male
47-2071.00-0,male
47-2071.00-1,male
47-2071.00-2,male
47-4051.00-0,male
47-4051.00-1,male
47-4051.00-2,male
47-2141.00-0,male
47-2141.00-1,male
47-2141.00-2,male
47-3016.00-0,male
47-3016.00-1,male
47-3016.00-2,male
47-3014.00-0,both
47-3014.00-1,male
47-3014.00-2,male
47-5043.00-0,male
47-5043.00-1,male
47-5043.00-2,male
47-5032.00-0,male
47-5032.00-1,male
47-5032.00-2,male
47-1011.03-0,male
47-1011.03-1,male
47-1011.03-2,male
49-2098.00-0,male
49-2098.00-1,male
49-2098.00-2,male
49-2094.00-0,male
49-2094.00-1,male
49-2094.00-2,male
49-9044.00-0,male
49-9044.00-1,male
49-9044.00-2,male
49-9096.00-0,male
49-9096.00-1,male
49-9096.00-2,male
49-9091.00-0,male
49-9091.00-1,male
49-9091.00-2,male
49-3042.00-0,male
49-3042.00-1,male
49-3042.00-2,male
49-9011.00-0,male
49-9011.00-1,male
49-9011.00-2,male
49-3011.00-0,male
49-3011.00-1,male
49-3011.00-2,male
49-9021.00-0,male
49-9021.00-1,male
49-9021.00-2,male
49-9052.00-0,male
49-9052.00-1,male
49-9052.00-2,male
51-9194.00-0,both
51-9194.00-1,both
51-9194.00-2,both
51-6011.00-0,both
51-6011.00-1,female
51-6011.00-2,female
51-9195.05-0,both
51-9195.05-1,both
51-9195.05-2,both
51-8031.00-0,male
51-8031.00-1,male
51-8031.00-2,male
51-9161.00-0,male
51-9161.00-1,male
51-9161.00-2,male
51-4193.00-0,male
51-4193.00-1,male
51-4193.00-2,male
51-9123.00-0,male
51-9123.00-1,both
51-9123.00-2,both
51-9195.04-0,both
51-9195.04-1,both
51-9195.04-2,both
51-6093.00-0,both
51-6093.00-1,both
51-6093.00-2,both
51-9195.00-0,male
51-9195.00-1,male
51-9195.00-2,male
53-3011.00-0,both
53-3011.00-1,both
53-3011.00-2,both
53-5031.00-0,male
53-5031.00-1,male
53-5031.00-2,male
53-6051.07-0,male
53-6051.07-1,male
53-6051.07-2,male
53-6032.00-0,female
53-6032.00-1,female
53-6032.00-2,female
53-3053.00-0,both
53-3053.00-1,both
53-3053.00-2,both
53-7065.00-0,both
53-7065.00-1,both
53-7065.00-2,both
53-4022.00-0,male
53-4022.00-1,male
53-4022.00-2,male
53-6051.00-0,male
53-6051.00-1,male
53-6051.00-2,male
53-2011.00-0,male
53-2011.00-1,male
53-2011.00-2,male
53-4013.00-0,male
53-4013.00-1,male
53-4013.00-2,male
55-3012.00-0,male
55-3012.00-1,male
55-3012.00-2,male
55-3016.00-0,male
55-3016.00-1,male
55-3016.00-2,male
55-3019.00-0,male
55-3019.00-1,male
55-3019.00-2,male
55-1011.00-0,male
55-1011.00-1,male
55-1011.00-2,male
55-1016.00-0,male
55-1016.00-1,male
55-1016.00-2,male
55-1019.00-0,male
55-1019.00-1,male
55-1019.00-2,male
55-3013.00-0,male
55-3013.00-1,male
55-3013.00-2,male
55-3014.00-0,male
55-3014.00-1,male
55-3014.00-2,male
55-3011.00-0,female
55-3011.00-1,female
55-3011.00-2,both
55-1014.00-0,male
55-1014.00-1,male
55-1014.00-2,male
