ID,Gender
19-4043.00-0,male
19-4043.00-1,male
19-4043.00-2,both
19-3099.00-0,both
19-3099.00-1,both
19-3099.00-2,both
19-4031.00-0,both
19-4031.00-1,both
19-4031.00-2,both
19-4012.01-0,both
19-4012.01-1,both
19-4012.01-2,both
19-1029.02-0,both
19-1029.02-1,both
19-1029.02-2,both
21-1014.00-0,female
21-1014.00-1,female
21-1014.00-2,female
21-1092.00-0,both
21-1092.00-1,both
21-1092.00-2,both
21-1099.00-0,female
21-1099.00-1,female
21-1099.00-2,female
21-1023.00-0,female
21-1023.00-1,female
21-1023.00-2,female
21-1093.00-0,female
21-1093.00-1,female
21-1093.00-2,female
21-2099.00-0,female
21-2099.00-1,both
21-2099.00-2,female
21-1029.00-0,female
21-1029.00-1,female
21-1029.00-2,female
21-1091.00-0,female
21-1091.00-1,female
21-1091.00-2,female
21-1012.00-0,female
21-1012.00-1,female
21-1012.00-2,female
21-1022.00-0,female
21-1022.00-1,female
21-1022.00-2,female
23-1011.00-0,both
23-1011.00-1,both
23-1011.00-2,both
23-1012.00-0,both
23-1012.00-1,both
23-1012.00-2,both
23-1021.00-0,both
23-1021.00-1,both
23-1021.00-2,both
23-1022.00-0,both
23-1022.00-1,both
23-1022.00-2,both
23-1023.00-0,both
23-1023.00-1,both
23-1023.00-2,male
23-2011.00-0,female
23-2011.00-1,both
23-2011.00-2,female
23-2093.00-0,both
23-2093.00-1,both
23-2093.00-2,both
23-2099.00-0,both
23-2099.00-1,female
23-2099.00-2,both
25-3099.00-0,both
25-3099.00-1,both
25-3099.00-2,both
25-3021.00-0,female
25-3021.00-1,female
25-3021.00-2,female
25-1124.00-0,female
25-1124.00-1,both
25-1124.00-2,female
25-1111.00-0,male
25-1111.00-1,both
25-1111.00-2,both
25-1193.00-0,both
25-1193.00-1,both
25-1193.00-2,both
25-2058.00-0,female
25-2058.00-1,female
25-2058.00-2,female
25-1123.00-0,female
25-1123.00-1,female
25-1123.00-2,female
25-1054.00-0,male
25-1054.00-1,male
25-1054.00-2,male
25-3031.00-0,female
25-3031.00-1,female
25-3031.00-2,female
25-1062.00-0,female
25-1062.00-1,both
25-1062.00-2,both
27-1011.00-0,both
27-1011.00-1,both
27-1011.00-2,both
27-1026.00-0,female
27-1026.00-1,female
27-1026.00-2,female
27-2021.00-0,both
27-2021.00-1,male
27-2021.00-2,both
27-4015.00-0,male
27-4015.00-1,male
27-4015.00-2,male
27-1027.00-0,both
27-1027.00-1,both
27-1027.00-2,both
27-4021.00-0,both
27-4021.00-1,both
27-4021.00-2,both
27-1019.00-0,both
27-1019.00-1,both
27-1019.00-2,both
27-2012.05-0,male
27-2012.05-1,male
27-2012.05-2,male
27-3031.00-0,female
27-3031.00-1,both
27-3031.00-2,both
27-1024.00-0,both
27-1024.00-1,both
27-1024.00-2,both
29-1125.00-0,female
29-1125.00-1,female
29-1125.00-2,female
29-1141.04-0,female
29-1141.04-1,female
29-1141.04-2,female
29-2099.08-0,female
29-2099.08-1,female
29-2099.08-2,female
29-1128.00-0,both
29-1128.00-1,both
29-1128.00-2,both
29-1041.00-0,both
29-1041.00-1,both
29-1041.00-2,both
29-1292.00-0,female
29-1292.00-1,female
29-1292.00-2,female
29-2072.00-0,female
29-2072.00-1,female
29-2072.00-2,female
29-2043.00-0,male
29-2043.00-1,male
29-2043.00-2,both
29-1221.00-0,female
29-1221.00-1,female
29-1221.00-2,female
29-9092.00-0,female
29-9092.00-1,female
29-9092.00-2,female
31-2022.00-0,female
31-2022.00-1,female
31-2022.00-2,female
31-9092.00-0,female
31-9092.00-1,female
31-9092.00-2,female
31-9093.00-0,both
31-9093.00-1,both
31-9093.00-2,both
31-1131.00-0,female
31-1131.00-1,female
31-1131.00-2,female
31-9011.00-0,female
31-9011.00-1,female
31-9011.00-2,female
31-9099.01-0,female
31-9099.01-1,female
31-9099.01-2,female
31-2012.00-0,female
31-2012.00-1,female
31-2012.00-2,female
31-9099.02-0,both
31-9099.02-1,both
31-9099.02-2,both
31-9097.00-0,female
31-9097.00-1,female
31-9097.00-2,both
31-9096.00-0,female
31-9096.00-1,female
31-9096.00-2,female
33-1021.00-0,male
33-1021.00-1,male
33-1021.00-2,male
33-3011.00-0,male
33-3011.00-1,male
33-3011.00-2,male
33-1099.00-0,male
33-1099.00-1,male
33-1099.00-2,male
33-3021.06-0,both
33-3021.06-1,both
33-3021.06-2,both
33-3021.02-0,both
33-3021.02-1,both
33-3021.02-2,both
33-9091.00-0,both
33-9091.00-1,both
33-9091.00-2,both
33-9099.02-0,male
33-9099.02-1,male
33-9099.02-2,both
33-3031.00-0,male
33-3031.00-1,male
33-3031.00-2,male
33-3052.00-0,male
33-3052.00-1,male
33-3052.00-2,male
33-9031.00-0,male
33-9031.00-1,male
33-9031.00-2,male
35-1011.00-0,male
35-1011.00-1,both
35-1011.00-2,male
35-9031.00-0,female
35-9031.00-1,female
35-9031.00-2,female
35-2011.00-0,both
35-2011.00-1,both
35-2011.00-2,both
35-2019.00-0,both
35-2019.00-1,both
35-2019.00-2,both
35-2021.00-0,both
35-2021.00-1,both
35-2021.00-2,both
35-2013.00-0,female
35-2013.00-1,female
35-2013.00-2,female
35-2014.00-0,both
35-2014.00-1,both
35-2014.00-2,both
35-2012.00-0,both
35-2012.00-1,both
35-2012.00-2,both
35-9021.00-0,both
35-9021.00-1,both
35-9021.00-2,both
35-1012.00-0,both
35-1012.00-1,both
35-1012.00-2,both
37-1011.00-0,female
37-1011.00-1,female
37-1011.00-2,female
37-1012.00-0,male
37-1012.00-1,male
37-1012.00-2,male
37-2011.00-0,both
37-2011.00-1,female
37-2011.00-2,both
37-2012.00-0,female
37-2012.00-1,female
37-2012.00-2,female
37-2019.00-0,both
37-2019.00-1,male
37-2019.00-2,both
37-2021.00-0,male
37-2021.00-1,male
37-2021.00-2,male
37-3011.00-0,male
37-3011.00-1,both
37-3011.00-2,male
37-3012.00-0,male
37-3012.00-1,male
37-3012.00-2,male
37-3013.00-0,male
37-3013.00-1,male
37-3013.00-2,male
37-3019.00-0,male
37-3019.00-1,male
37-3019.00-2,male
39-5012.00-0,female
39-5012.00-1,female
39-5012.00-2,female
39-5091.00-0,female
39-5091.00-1,female
39-5091.00-2,female
39-1014.00-0,both
39-1014.00-1,both
39-1014.00-2,both
39-3019.00-0,both
39-3019.00-1,male
39-3019.00-2,both
39-3011.00-0,male
39-3011.00-1,male
39-3011.00-2,male
39-1013.00-0,male
39-1013.00-1,male
39-1013.00-2,male
39-4021.00-0,female
39-4021.00-1,female
39-4021.00-2,female
39-5011.00-0,male
39-5011.00-1,male
39-5011.00-2,male
39-6011.00-0,male
39-6011.00-1,male
39-6011.00-2,male
39-5093.00-0,female
39-5093.00-1,female
39-5093.00-2,female
41-4011.07-0,both
41-4011.07-1,both
41-4011.07-2,both
41-4011.00-0,male
41-4011.00-1,male
41-4011.00-2,both
41-4012.00-0,both
41-4012.00-1,both
41-4012.00-2,both
41-9091.00-0,both
41-9091.00-1,both
41-9091.00-2,male
41-9099.00-0,both
41-9099.00-1,both
41-9099.00-2,both
41-3021.00-0,both
41-3021.00-1,both
41-3021.00-2,both
41-3091.00-0,both
41-3091.00-1,both
41-3091.00-2,both
41-9021.00-0,both
41-9021.00-1,both
41-9021.00-2,both
41-1011.00-0,both
41-1011.00-1,both
41-1011.00-2,both
41-2022.00-0,male
41-2022.00-1,male
41-2022.00-2,male
43-3031.00-0,female
43-3031.00-1,female
43-3031.00-2,female
43-4111.00-0,both
43-4111.00-1,both
43-4111.00-2,both
43-4081.00-0,female
43-4081.00-1,female
43-4081.00-2,female
43-2021.00-0,female
43-2021.00-1,female
43-2021.00-2,female
43-3041.00-0,both
43-3041.00-1,both
43-3041.00-2,both
43-9031.00-0,female
43-9031.00-1,female
43-9031.00-2,female
43-5031.00-0,both
43-5031.00-1,both
43-5031.00-2,both
43-6013.00-0,female
43-6013.00-1,female
43-6013.00-2,female
43-4181.00-0,female
43-4181.00-1,female
43-4181.00-2,female
43-5011.00-0,both
43-5011.00-1,both
43-5011.00-2,both
45-2041.00-0,both
45-2041.00-1,both
45-2041.00-2,both
45-4022.00-0,male
45-4022.00-1,male
45-4022.00-2,male
45-2092.00-0,both
45-2092.00-1,both
45-2092.00-2,both
45-2021.00-0,both
45-2021.00-1,both
45-2021.00-2,both
45-3031.00-0,male
45-3031.00-1,male
45-3031.00-2,male
45-4021.00-0,male
45-4021.00-1,male
45-4021.00-2,male
45-4029.00-0,male
45-4029.00-1,male
45-4029.00-2,male
45-2011.00-0,both
45-2011.00-1,both
45-2011.00-2,both
45-2091.00-0,male
45-2091.00-1,male
45-2091.00-2,male
45-2093.00-0,male
45-2093.00-1,male
45-2093.00-2,male
47-5012.00-0,male
47-5012.00-1,male
47-5012.00-2,male
47-5051.00-0,male
47-5051.00-1,male
47-5051.00-2,male
47-5041.00-0,male
47-5041.00-1,male
47-5041.00-2,male
47-2211.00-0,male
47-2211.00-1,male
47-2211.00-2,male
47-4041.00-0,male
47-4041.00-1,male
47-4041.00-2,male
47-4021.00-0,male
47-4021.00-1,male
47-4021.00-2,male
47-3013.00-0,male
47-3013.00-1,male
47-3013.00-2,male
47-3019.00-0,male
47-3019.00-1,male
47-3019.00-2,male
47-2141.00-0,male
47-2141.00-1,male
47-2141.00-2,male
47-5099.00-0,male
47-5099.00-1,male
47-5099.00-2,male
49-9095.00-0,male
49-9095.00-1,male
49-9095.00-2,male
49-3092.00-0,male
49-3092.00-1,male
49-3092.00-2,male
49-9012.00-0,male
49-9012.00-1,male
49-9012.00-2,male
49-9045.00-0,male
49-9045.00-1,male
49-9045.00-2,male
49-2095.00-0,male
49-2095.00-1,male
49-2095.00-2,male
49-9099.00-0,male
49-9099.00-1,male
49-9099.00-2,male
49-9071.00-0,male
49-9071.00-1,male
49-9071.00-2,male
49-3022.00-0,male
49-3022.00-1,male
49-3022.00-2,male
49-3051.00-0,male
49-3051.00-1,male
49-3051.00-2,male
49-9043.00-0,male
49-9043.00-1,male
49-9043.00-2,male
51-9012.00-0,male
51-9012.00-1,male
51-9012.00-2,male
51-4199.00-0,male
51-4199.00-1,male
51-4199.00-2,male
51-8099.01-0,male
51-8099.01-1,male
51-8099.01-2,male
51-9199.00-0,both
51-9199.00-1,both
51-9199.00-2,both
51-6042.00-0,male
51-6042.00-1,male
51-6042.00-2,male
51-9161.00-0,male
51-9161.00-1,male
51-9161.00-2,male
51-9071.00-0,both
51-9071.00-1,both
51-9071.00-2,both
51-4111.00-0,male
51-4111.00-1,male
51-4111.00-2,male
51-8013.03-0,male
51-8013.03-1,male
51-8013.03-2,male
51-9195.04-0,male
51-9195.04-1,male
51-9195.04-2,male
53-7062.00-0,male
53-7062.00-1,male
53-7062.00-2,male
53-6051.00-0,male
53-6051.00-1,male
53-6051.00-2,male
53-7081.00-0,male
53-7081.00-1,male
53-7081.00-2,male
53-7121.00-0,male
53-7121.00-1,male
53-7121.00-2,male
53-6061.00-0,female
53-6061.00-1,female
53-6061.00-2,female
53-7031.00-0,male
53-7031.00-1,male
53-7031.00-2,male
53-2022.00-0,both
53-2022.00-1,both
53-2022.00-2,male
53-7073.00-0,male
53-7073.00-1,male
53-7073.00-2,male
53-2021.00-0,male
53-2021.00-1,male
53-2021.00-2,male
53-7051.00-0,male
53-7051.00-1,male
53-7051.00-2,male
55-2011.00-0,both
55-2011.00-1,male
55-2011.00-2,female
55-1011.00-0,male
55-1011.00-1,male
55-1011.00-2,male
55-1019.00-0,male
55-1019.00-1,male
55-1019.00-2,male
55-1014.00-0,male
55-1014.00-1,male
55-1014.00-2,male
55-3015.00-0,male
55-3015.00-1,male
55-3015.00-2,male
55-1015.00-0,male
55-1015.00-1,male
55-1015.00-2,male
55-2013.00-0,male
55-2013.00-1,male
55-2013.00-2,male
55-3018.00-0,male
55-3018.00-1,male
55-3018.00-2,male
55-3011.00-0,female
55-3011.00-1,both
55-3011.00-2,both
55-3013.00-0,male
55-3013.00-1,male
55-3013.00-2,male
